kelime,koken,has_turkish_chars,word_length,has_double_consonant,major_vowel_harmony,minor_vowel_harmony,vowel_ratio,has_turkish_suffix,label
banu,Farsça,0,4,0,1,0,0.5,0,0
cüruf,Arapça,1,5,0,0,1,0.4,0,0
kapitülasyon,Latince,1,12,0,0,0,0.416666667,0,0
tükele,Turkce,1,6,0,1,1,0.5,0,1
windsurf,İngilizce,0,8,0,0,0,0.25,0,0
karaarslanbörü,Turkce,1,14,0,0,0,0.428571429,0,1
parodi,Fransızca,0,6,0,0,0,0.5,0,0
plazma,Latince,0,6,0,1,1,0.333333333,0,0
beis,Arapça,0,4,0,1,1,0.5,0,0
istiridye,Antik Yunanca,0,9,0,1,1,0.444444444,0,0
karategin,Turkce,0,9,0,0,0,0.444444444,0,1
çığılbar,Turkce,1,8,0,1,1,0.375,0,1
iteçük,Turkce,1,6,0,1,0,0.5,0,1
kimono,İngilizce,0,6,0,0,0,0.5,0,0
fosil,Latince,0,5,0,0,1,0.4,0,0
onbeği,Turkce,1,6,0,0,1,0.5,0,1
öğrünç,Turkce,1,6,0,1,1,0.333333333,0,1
tekeş,Turkce,1,5,0,1,1,0.4,0,1
kurgan,Turkce,0,6,0,1,1,0.333333333,0,1
ferforje,Latince,0,8,0,0,0,0.375,0,0
nezd,Farsça,0,4,0,1,1,0.25,0,0
hoşamedi,Farsça,1,8,0,0,0,0.5,0,0
tuğçu,Turkce,1,5,0,1,1,0.4,0,1
anha minha,Arapça,0,10,0,0,0,0.4,0,0
berendey,Turkce,0,8,0,1,1,0.375,0,1
budağ,Turkce,1,5,0,1,1,0.4,0,1
kiçgine,Turkce,1,7,0,1,1,0.428571429,0,1
beyin,Turkce,0,5,0,1,1,0.4,0,1
kalpazan,Farsça,0,8,0,1,1,0.375,0,0
pay,Turkce,0,3,0,1,1,0.333333333,0,1
ültra,İngilizce,1,5,0,0,1,0.4,0,0
küdarukbeğ,Turkce,1,10,0,0,0,0.4,0,1
amerika,İtalyanca,0,7,0,0,0,0.571428571,0,0
kasa,İtalyanca,0,4,0,1,1,0.5,0,0
arma,İtalyanca,0,4,0,1,1,0.5,0,0
edil,Turkce,0,4,0,1,1,0.5,0,1
stand-by,İngilizce,0,8,0,1,1,0.125,0,0
küç,Turkce,1,3,0,1,1,0.333333333,0,1
serhat,Farsça,0,6,0,0,0,0.333333333,0,0
kalkaman,Turkce,0,8,0,1,1,0.375,0,1
ichkari,Turkce,0,7,0,0,0,0.428571429,0,1
ınançualp,Turkce,1,9,0,1,0,0.444444444,0,1
avdet,Arapça,0,5,0,0,0,0.4,0,0
overdose,İngilizce,0,8,0,0,0,0.5,0,0
eygiş,Turkce,1,5,0,1,1,0.4,0,1
gabi,Arapça,0,4,0,0,0,0.5,0,0
kimzin,Turkce,0,6,0,1,1,0.333333333,0,1
kötek,Farsça,1,5,0,1,1,0.4,0,0
levrek,Antik Yunanca,0,6,0,1,1,0.333333333,0,0
genitiv,Almanca,0,7,0,1,1,0.428571429,0,0
pıtırak,Turkce,1,7,0,1,1,0.428571429,0,1
ertenözük,Turkce,1,9,0,1,0,0.444444444,0,1
avarız,Arapça,1,6,0,1,1,0.5,0,0
arnavut,Antik Yunanca,0,7,0,1,0,0.428571429,0,0
biryan,Farsça,0,6,0,0,0,0.333333333,0,0
güzergâh,Farsça,1,8,0,1,1,0.25,0,0
öz,Turkce,1,2,0,1,1,0.5,0,1
payandur,Turkce,0,8,0,1,0,0.375,0,1
beleş,Arapça,1,5,0,1,1,0.4,0,0
klemens,Almanca,0,7,0,1,1,0.285714286,0,0
zemin,Farsça,0,5,0,1,1,0.4,0,0
ürüngkuş,Turkce,1,8,0,0,1,0.375,0,1
etraf,Arapça,0,5,0,0,0,0.4,0,0
yisüntuba,Turkce,1,9,0,0,0,0.444444444,0,1
elti,Turkce,0,4,0,1,1,0.5,0,1
kayla,Turkce,0,5,0,1,1,0.4,0,1
antilop,Latince,0,7,0,0,0,0.428571429,0,0
aza,Arapça,0,3,0,1,1,0.666666667,0,0
vagon,İngilizce,0,5,0,1,0,0.4,0,0
paradigma,Fransızca,0,9,0,0,0,0.444444444,0,0
angış,Turkce,1,5,0,1,1,0.4,0,1
müz,Turkce,1,3,0,1,1,0.333333333,0,1
atış,Turkce,1,4,0,1,1,0.5,0,1
fütüvvet,Arapça,1,8,1,1,1,0.375,0,0
tünemek,Turkce,1,7,0,1,1,0.428571429,0,1
gündoğmuş,Turkce,1,9,0,0,1,0.333333333,0,1
kotantuğrul,Turkce,1,11,0,1,0,0.363636364,0,1
yımış,Turkce,1,5,0,1,1,0.4,0,1
tağalp,Turkce,1,6,0,1,1,0.333333333,0,1
çolpa,Farsça,1,5,0,1,1,0.4,0,0
kazuistik,Latince,0,9,0,0,0,0.444444444,0,0
dealer,İngilizce,0,6,0,0,0,0.5,1,0
bükdüz,Turkce,1,6,0,1,1,0.333333333,0,1
alyans,Latince,0,6,0,1,1,0.333333333,0,0
akkunlu,Turkce,0,7,1,1,0,0.428571429,0,1
tuşta,Turkce,1,5,0,1,1,0.4,0,1
serebral,İngilizce,0,8,0,0,0,0.375,0,0
kulakara,Turkce,0,8,0,1,1,0.5,0,1
sütun,Farsça,1,5,0,0,1,0.4,0,0
materyalizm,İngilizce,0,11,0,0,0,0.363636364,0,0
omuz,Turkce,0,4,0,1,1,0.5,0,1
beğtüzün,Turkce,1,8,0,1,0,0.375,0,1
soğansarı,Turkce,1,9,0,1,1,0.444444444,0,1
kazılık,Turkce,1,7,0,1,1,0.428571429,1,1
boğaçuk,Turkce,1,7,0,1,0,0.428571429,0,1
safir,Antik Yunanca,0,5,0,0,0,0.4,0,0
boylabağatarkan,Turkce,1,15,0,1,1,0.4,0,1
pagoda,İngilizce,0,6,0,1,0,0.5,0,0
ebrekdemir,Turkce,0,10,0,1,1,0.4,0,1
ahali,Arapça,0,5,0,0,0,0.6,0,0
devran,Arapça,0,6,0,0,0,0.333333333,0,0
efrat,Arapça,0,5,0,0,0,0.4,0,0
engürünelçi,Turkce,1,11,0,1,0,0.454545455,0,1
yupuğ,Turkce,1,5,0,1,1,0.4,0,1
küşad,Farsça,1,5,0,0,1,0.4,0,0
giriz,Farsça,0,5,0,1,1,0.4,0,0
sengür,Turkce,1,6,0,1,0,0.333333333,0,1
tanışman,Turkce,1,8,0,1,1,0.375,0,1
komodor,İngilizce,0,7,0,1,1,0.428571429,0,0
gündüz,Turkce,1,6,0,1,1,0.333333333,0,1
temren,Turkce,0,6,0,1,1,0.333333333,0,1
emprovize,Latince,0,9,0,0,0,0.444444444,0,0
alet,Arapça,0,4,0,0,0,0.5,0,0
zag'izg'on,Turkce,0,10,0,0,0,0.3,0,1
küçekül,Turkce,1,7,0,1,0,0.428571429,0,1
lord,İngilizce,0,4,0,1,1,0.25,0,0
kutbuldu,Turkce,0,8,0,1,1,0.375,0,1
partizan,İtalyanca,0,8,0,0,0,0.375,0,0
füru,Arapça,1,4,0,0,1,0.5,0,0
çarşaf,Farsça,1,6,0,1,1,0.333333333,0,0
maske,İtalyanca,0,5,0,0,0,0.4,0,0
elekül,Turkce,1,6,0,1,0,0.5,0,1
haddizatında,Arapça,1,12,1,0,0,0.416666667,0,0
gündüz,Turkce,1,6,0,1,1,0.333333333,0,1
amele,Arapça,0,5,0,0,0,0.6,0,0
cerahat,Arapça,0,7,0,0,0,0.428571429,0,0
akuifer,İngilizce,0,7,0,0,0,0.571428571,0,0
kuşuk,Turkce,1,5,0,1,1,0.4,0,1
demirkazuk,Turkce,0,10,0,0,0,0.4,0,1
alafranga,İtalyanca,0,9,0,1,1,0.444444444,0,0
yağmış,Turkce,1,6,0,1,1,0.333333333,0,1
zir,Farsça,0,3,0,1,1,0.333333333,0,0
kuşgaç,Turkce,1,6,0,1,1,0.333333333,0,1
çeper,Farsça,1,5,0,1,1,0.4,0,0
egemen,Antik Yunanca,0,6,0,1,1,0.5,0,0
tonguç,Turkce,1,6,0,1,1,0.333333333,0,1
tamuk,Turkce,0,5,0,1,0,0.4,0,1
toktaş,Turkce,1,6,0,1,1,0.333333333,1,1
kızılalma,Turkce,1,9,0,1,1,0.444444444,0,1
kazılıkkoca,Turkce,1,11,1,1,0,0.454545455,0,1
çoban,Farsça,1,5,0,1,1,0.4,0,0
kamçı,Turkce,1,5,0,1,1,0.4,0,1
evkaf,Arapça,0,5,0,0,0,0.4,0,0
kunduz,Turkce,0,6,0,1,1,0.333333333,0,1
protesto,İtalyanca,0,8,0,0,0,0.375,0,0
güreşmek,Turkce,1,8,0,1,1,0.375,0,1
çalak,Farsça,1,5,0,1,1,0.4,0,0
opuz,Turkce,0,4,0,1,1,0.5,0,1
istavrit,Antik Yunanca,0,8,0,0,0,0.375,0,0
makaraç,Turkce,1,7,0,1,1,0.428571429,0,1
barbunya,İtalyanca,0,8,0,1,0,0.375,0,0
empresyon,Latince,0,9,0,0,0,0.333333333,0,0
yartaçuk,Turkce,1,8,0,1,0,0.375,0,1
beyzi,Arapça,0,5,0,1,1,0.4,0,0
baturalp,Turkce,0,8,0,1,0,0.375,0,1
ergelmiş,Turkce,1,8,0,1,1,0.375,0,1
uca,Turkce,0,3,0,1,1,0.666666667,0,1
streç,İngilizce,1,5,0,1,1,0.2,0,0
dibace,Farsça,0,6,0,0,0,0.5,0,0
yolg'on,Turkce,0,7,0,1,1,0.285714286,0,1
hafazanallah,Arapça,0,12,1,1,1,0.416666667,0,0
küdaruk,Turkce,1,7,0,0,0,0.428571429,0,1
kiremit,Antik Yunanca,0,7,0,1,1,0.428571429,0,0
sarımsak,Turkce,1,8,0,1,1,0.375,0,1
çeri,Turkce,1,4,0,1,1,0.5,0,1
dünya,Arapça,1,5,0,0,1,0.4,0,0
en+,Antik Yunanca,0,3,0,1,1,0.333333333,0,0
düet,İtalyanca,1,4,0,1,1,0.5,0,0
saksağan,Turkce,1,8,0,1,1,0.375,0,1
jandarma,Latince,0,8,0,1,1,0.375,0,0
güzey,Turkce,1,5,0,1,1,0.4,0,1
arık,Turkce,1,4,0,1,1,0.5,0,1
peripeti,Fransızca,0,8,0,1,1,0.5,0,0
dilşad,Farsça,1,6,0,0,0,0.333333333,0,0
kumararslan,Turkce,0,11,0,1,1,0.363636364,0,1
fondan,Latince,0,6,0,1,1,0.333333333,0,0
ayal,Arapça,0,4,0,1,1,0.5,0,0
kargılı,Turkce,1,7,0,1,1,0.428571429,0,1
demirkan,Turkce,0,8,0,0,0,0.375,0,1
dermeyan,Farsça,0,8,0,0,0,0.375,0,0
erten,Turkce,0,5,0,1,1,0.4,0,1
fikir,Arapça,0,5,0,1,1,0.4,0,0
kerşin,Turkce,1,6,0,1,1,0.333333333,0,1
dumrul,Turkce,0,6,0,1,1,0.333333333,0,1
sunak,Turkce,0,5,0,1,1,0.4,0,1
ervah,Arapça,0,5,0,0,0,0.4,0,0
bukuk,Turkce,0,5,0,1,1,0.4,0,1
cicim,Farsça,0,5,0,1,1,0.4,0,0
tapusak,Turkce,0,7,0,1,0,0.428571429,0,1
palaska,Almanca,0,7,0,1,1,0.428571429,0,0
butlan,Arapça,0,6,0,1,1,0.333333333,0,0
çay,Farsça,1,3,0,1,1,0.333333333,0,0
ketkaratudun,Turkce,0,12,0,0,0,0.416666667,0,1
aybık,Turkce,1,5,0,1,1,0.4,0,1
tüzün,Turkce,1,5,0,1,1,0.4,0,1
jant,Latince,0,4,0,1,1,0.25,0,0
törapa,Turkce,1,6,0,0,1,0.5,0,1
atberilgen,Turkce,0,10,0,0,0,0.4,0,1
örnek,Farsça,1,5,0,1,1,0.4,0,0
flüt,İtalyanca,1,4,0,1,1,0.25,0,0
arkad,Latince,0,5,0,1,1,0.4,0,0
kabanbay,Turkce,0,8,0,1,1,0.375,0,1
yanak,Turkce,0,5,0,1,1,0.4,0,1
spektro,İngilizce,0,7,0,0,0,0.285714286,0,0
fire,Latince,0,4,0,1,1,0.5,0,0
karaba,Turkce,0,6,0,1,1,0.5,0,1
habip,Arapça,0,5,0,0,0,0.4,0,0
kutbulmuş,Turkce,1,9,0,1,1,0.333333333,0,1
kayaesrük,Turkce,1,9,0,0,0,0.444444444,0,1
boza,Farsça,0,4,0,1,1,0.5,0,0
fisto,İtalyanca,0,5,0,0,0,0.4,0,0
haciz,Arapça,0,5,0,0,0,0.4,0,0
soft,İngilizce,0,4,0,1,1,0.25,0,0
aşıkbulmuş,Turkce,1,10,0,1,0,0.4,0,1
barmaklı,Turkce,1,8,0,1,1,0.375,0,1
irite,Latince,0,5,0,1,1,0.6,0,0
turşu,Farsça,1,5,0,1,1,0.4,0,0
mert,Farsça,0,4,0,1,1,0.25,0,0
gülegen,Turkce,1,7,0,1,1,0.428571429,0,1
beyizçi,Turkce,1,7,0,1,1,0.428571429,0,1
kosan,Turkce,0,5,0,1,1,0.4,0,1
famfatal,Latince,0,8,0,1,1,0.375,0,0
yeknesak,Farsça,0,8,0,0,0,0.375,0,0
paşmina,İngilizce,1,7,0,0,0,0.428571429,0,0
safsata,Antik Yunanca,0,7,0,1,1,0.428571429,0,0
pehlivan,Farsça,0,8,0,0,0,0.375,0,0
biber,Antik Yunanca,0,5,0,1,1,0.4,0,0
cilve,Arapça,0,5,0,1,1,0.4,0,0
balo,İtalyanca,0,4,0,1,0,0.5,0,0
bilgetamgacı,Turkce,1,12,0,0,0,0.416666667,1,1
yağız,Turkce,1,5,0,1,1,0.4,0,1
erişte,Farsça,1,6,0,1,1,0.5,0,0
adolesan,Latince,0,8,0,0,0,0.5,0,0
polo,İngilizce,0,4,0,1,1,0.5,0,0
petal,Fransızca,0,5,0,0,0,0.4,0,0
devriye,Arapça,0,7,0,1,1,0.428571429,0,0
espri,Latince,0,5,0,1,1,0.4,0,0
optik,Fransızca,0,5,0,0,1,0.4,0,0
sunkişi,Turkce,1,7,0,0,1,0.428571429,0,1
mayınsık,Turkce,1,8,0,1,1,0.375,0,1
atıgay,Turkce,1,6,0,1,1,0.5,0,1
elegan,Latince,0,6,0,0,0,0.5,0,0
asartegin,Turkce,0,9,0,0,0,0.444444444,0,1
kazak,İtalyanca,0,5,0,1,1,0.4,0,0
bümen,Turkce,1,5,0,1,1,0.4,0,1
tamır,Turkce,1,5,0,1,1,0.4,0,1
karış,Turkce,1,5,0,1,1,0.4,0,1
buğz,Arapça,1,4,0,1,1,0.25,0,0
kümbet,Farsça,1,6,0,1,1,0.333333333,0,0
kövenç,Turkce,1,6,0,1,1,0.333333333,0,1
aşantuğrul,Turkce,1,10,0,1,0,0.4,0,1
nistagmus,Latince,0,9,0,0,0,0.333333333,0,0
dehr,Arapça,0,4,0,1,1,0.25,0,0
er,Turkce,0,2,0,1,1,0.5,0,1
elektrokardiyograf,İngilizce,0,18,0,0,0,0.388888889,0,0
subar,Turkce,0,5,0,1,1,0.4,0,1
yağlakarkağanata,Turkce,1,16,0,1,1,0.4375,0,1
kukun,Turkce,0,5,0,1,1,0.4,0,1
poker,Almanca,0,5,0,0,1,0.4,0,0
kontekst,İngilizce,0,8,0,0,1,0.25,0,0
çift,Farsça,1,4,0,1,1,0.25,0,0
hem,Farsça,0,3,0,1,1,0.333333333,0,0
könder,Turkce,1,6,0,1,1,0.333333333,0,1
yüzbeği,Turkce,1,7,0,1,1,0.428571429,0,1
akik,Arapça,0,4,0,0,0,0.5,0,0
yek,Farsça,0,3,0,1,1,0.333333333,0,0
kayın,Turkce,1,5,0,1,1,0.4,0,1
köstebek,Turkce,1,8,0,1,1,0.375,0,1
nostalji,Fransızca,0,8,0,0,0,0.375,0,0
alem,Arapça,0,4,0,0,0,0.5,0,0
ılınmak,Turkce,1,7,0,1,1,0.428571429,0,1
çünük,Turkce,1,5,0,1,1,0.4,0,1
kutu,Antik Yunanca,0,4,0,1,1,0.5,0,0
golf,İtalyanca,0,4,0,1,1,0.25,0,0
iskele,İtalyanca,0,6,0,1,1,0.5,0,0
gürbüz,Farsça,1,6,0,1,1,0.333333333,0,0
kutuzurungu,Turkce,0,11,0,1,1,0.454545455,0,1
lostromo,İtalyanca,0,8,0,1,1,0.375,0,0
süyürgatmış,Turkce,1,11,0,0,1,0.363636364,0,1
praksis,İngilizce,0,7,0,0,0,0.285714286,0,0
brendi,İngilizce,0,6,0,1,1,0.333333333,0,0
çuha,Farsça,1,4,0,1,1,0.5,0,0
kut,Turkce,0,3,0,1,1,0.333333333,0,1
cümbüş,Farsça,1,6,0,1,1,0.333333333,0,0
reasürans,İtalyanca,1,9,0,0,0,0.444444444,0,0
garaz,Arapça,0,5,0,1,1,0.4,0,0
bayram,Turkce,0,6,0,1,1,0.333333333,0,1
doğulbay,Turkce,1,8,0,1,1,0.375,0,1
damask,İtalyanca,0,6,0,1,1,0.333333333,0,0
tamgalık,Turkce,1,8,0,1,1,0.375,1,1
emülsiyon,Latince,1,9,0,0,0,0.444444444,0,0
hayhuy,Farsça,0,6,0,1,0,0.333333333,0,0
aplikasyon,Latince,0,10,0,0,0,0.4,0,0
panter,Fransızca,0,6,0,0,0,0.333333333,0,0
abide,Arapça,0,5,0,0,0,0.6,0,0
acıklı,Turkce,1,6,0,1,1,0.5,0,1
ödül,Turkce,1,4,0,1,1,0.5,0,1
cebel,Arapça,0,5,0,1,1,0.4,0,0
yılkı,Turkce,1,5,0,1,1,0.4,0,1
ayyıldız,Turkce,1,8,1,1,1,0.375,0,1
maestro,İtalyanca,0,7,0,0,0,0.428571429,0,0
kaynak,Turkce,0,6,0,1,1,0.333333333,0,1
jeoloji,Latince,0,7,0,0,0,0.571428571,0,0
külah,Farsça,1,5,0,0,1,0.4,0,0
ışbara,Turkce,1,6,0,1,1,0.5,0,1
asamble,Latince,0,7,0,0,0,0.428571429,0,0
bedayi,Arapça,0,6,0,0,0,0.5,0,0
usun,Turkce,0,4,0,1,1,0.5,0,1
futbol,İngilizce,0,6,0,1,1,0.333333333,0,0
tarhun,Antik Yunanca,0,6,0,1,0,0.333333333,0,0
tütsük,Turkce,1,6,0,1,1,0.333333333,0,1
aruz,Arapça,0,4,0,1,0,0.5,0,0
tokat,Turkce,0,5,0,1,1,0.4,0,1
doğantegin,Turkce,1,10,0,0,0,0.4,0,1
nizâr,Turkce,0,5,0,1,1,0.2,0,1
desimal,Latince,0,7,0,0,0,0.428571429,0,0
semenek,Turkce,0,7,0,1,1,0.428571429,0,1
ildoğan,Turkce,1,7,0,0,0,0.428571429,0,1
bilgez,Turkce,0,6,0,1,1,0.333333333,0,1
tüşümen,Turkce,1,7,0,1,1,0.428571429,0,1
hafıza,Arapça,1,6,0,1,1,0.5,0,0
aile,Arapça,0,4,0,0,0,0.75,0,0
kostüm,İtalyanca,1,6,0,0,1,0.333333333,0,0
karaboğa,Turkce,1,8,0,1,0,0.5,0,1
böbürlenmek,Farsça,1,11,0,1,1,0.363636364,0,0
taliban,Farsça,0,7,0,0,0,0.428571429,0,0
madde,Farsça,0,5,1,0,0,0.4,0,0
çene,Farsça,1,4,0,1,1,0.5,0,0
tokuşmak,Turkce,1,8,0,1,1,0.375,0,1
esans,Latince,0,5,0,0,0,0.4,0,0
klasik,Latince,0,6,0,0,0,0.333333333,0,0
wrap,İngilizce,0,4,0,1,1,0.25,0,0
tükün,Turkce,1,5,0,1,1,0.4,0,1
milk shake,İngilizce,0,10,0,0,0,0.3,0,0
tamgacı,Turkce,1,7,0,1,1,0.428571429,1,1
beşik,Turkce,1,5,0,1,1,0.4,0,1
profil,İtalyanca,0,6,0,0,1,0.333333333,0,0
tamga,Turkce,0,5,0,1,1,0.4,0,1
bağaturgerey,Turkce,1,12,0,0,0,0.416666667,0,1
arıyağı,Turkce,1,7,0,1,1,0.571428571,0,1
piercing,İngilizce,0,8,0,1,1,0.375,0,0
ayızdağ,Turkce,1,7,0,1,1,0.428571429,0,1
falya,İtalyanca,0,5,0,1,1,0.4,0,0
halas,Arapça,0,5,0,1,1,0.4,0,0
banı,Turkce,1,4,0,1,1,0.5,0,1
üşe,Turkce,1,3,0,1,1,0.666666667,0,1
alzheimer,İngilizce,0,9,0,0,0,0.444444444,0,0
bekeçarslan,Turkce,1,11,0,0,0,0.363636364,0,1
dosya,Latince,0,5,0,1,1,0.4,0,0
aşure,Arapça,1,5,0,0,0,0.6,0,0
kirti,Turkce,0,5,0,1,1,0.4,0,1
#AD?,Farsça,0,4,0,1,1,0.25,0,0
erboğa,Turkce,1,6,0,0,0,0.5,0,1
ınançyabgu,Turkce,1,10,0,1,0,0.4,0,1
ızay,Turkce,1,4,0,1,1,0.5,0,1
çinek,Turkce,1,5,0,1,1,0.4,0,1
elveda,Arapça,0,6,0,0,0,0.5,0,0
dikçe,Turkce,1,5,0,1,1,0.4,0,1
çakoğul,Turkce,1,7,0,1,0,0.428571429,0,1
ozman,Turkce,0,5,0,1,1,0.4,0,1
akbacı,Turkce,1,6,0,1,1,0.5,1,1
ayyaruk,Turkce,0,7,1,1,0,0.428571429,0,1
aguş,Farsça,1,4,0,1,0,0.5,0,0
ablak,Arapça,0,5,0,1,1,0.4,0,0
tüşdemir,Turkce,1,8,0,1,1,0.375,0,1
skala,İtalyanca,0,5,0,1,1,0.4,0,0
basan,Turkce,0,5,0,1,1,0.4,0,1
yuyruk,Turkce,0,6,0,1,1,0.333333333,0,1
çora,Turkce,1,4,0,1,1,0.5,0,1
talıman,Turkce,1,7,0,1,1,0.428571429,0,1
ders,Arapça,0,4,0,1,1,0.25,0,0
telepati,İngilizce,0,8,0,0,0,0.5,0,0
barika,Arapça,0,6,0,0,0,0.5,0,0
kutlu,Turkce,0,5,0,1,1,0.4,0,1
kutluboğa,Turkce,1,9,0,1,1,0.444444444,0,1
adale,Arapça,0,5,0,0,0,0.6,0,0
iskonto,İtalyanca,0,7,0,0,0,0.428571429,0,0
basmıl,Turkce,1,6,0,1,1,0.333333333,0,1
telegey,Turkce,0,7,0,1,1,0.428571429,0,1
muare,İngilizce,0,5,0,0,0,0.6,0,0
egemen,Turkce,0,6,0,1,1,0.5,0,1
panel,İngilizce,0,5,0,0,0,0.4,0,0
ikona,Antik Yunanca,0,5,0,0,0,0.6,0,0
ender,Arapça,0,5,0,1,1,0.4,0,0
yıramak,Turkce,1,7,0,1,1,0.428571429,0,1
dut,Arapça,0,3,0,1,1,0.333333333,0,0
değmek,Turkce,1,6,0,1,1,0.333333333,0,1
af,Arapça,0,2,0,1,1,0.5,0,0
home,İngilizce,0,4,0,0,1,0.5,0,0
yangılarslan,Turkce,1,12,0,1,1,0.333333333,0,1
avadanlık,Farsça,1,9,0,1,1,0.444444444,1,0
tutırga,Turkce,1,7,0,1,1,0.428571429,0,1
defaten,Arapça,0,7,0,0,0,0.428571429,0,0
geveze,Farsça,0,6,0,1,1,0.5,0,0
sosyal,İngilizce,0,6,0,1,1,0.333333333,0,0
neva,Farsça,0,4,0,0,0,0.5,0,0
lüfer,Antik Yunanca,1,5,0,1,1,0.4,0,0
bağaalp,Turkce,1,7,0,1,1,0.428571429,0,1
eyi,Turkce,0,3,0,1,1,0.666666667,0,1
fasad,İtalyanca,0,5,0,1,1,0.4,0,0
tapuş,Turkce,1,5,0,1,0,0.4,0,1
yuğruş,Turkce,1,6,0,1,1,0.333333333,0,1
paradi,Fransızca,0,6,0,0,0,0.5,0,0
mınar,Turkce,1,5,0,1,1,0.4,0,1
diskur,Latince,0,6,0,0,0,0.333333333,0,0
kene,Farsça,0,4,0,1,1,0.5,0,0
fraksiyon,Latince,0,9,0,0,0,0.333333333,0,0
asal,Farsça,0,4,0,1,1,0.5,0,0
raund,İngilizce,0,5,0,1,0,0.4,0,0
format,İtalyanca,0,6,0,1,1,0.333333333,0,0
ızgara,Antik Yunanca,1,6,0,1,1,0.5,0,0
gerdun,Farsça,0,6,0,0,0,0.333333333,0,0
tungaturan,Turkce,0,10,0,1,0,0.4,0,1
yırcı,Turkce,1,5,0,1,1,0.4,1,1
kulpa,Turkce,0,5,0,1,1,0.4,0,1
derbeder,Farsça,0,8,0,1,1,0.375,0,0
kalıp,Antik Yunanca,1,5,0,1,1,0.4,0,0
eşek,Turkce,1,4,0,1,1,0.5,0,1
öke,Turkce,1,3,0,1,1,0.666666667,0,1
ortopedi,Fransızca,0,8,0,0,1,0.5,0,0
kâğıt,Farsça,1,5,0,1,1,0.2,0,0
şiropraktör,İngilizce,1,11,0,0,0,0.363636364,0,0
gıpta,Arapça,1,5,0,1,1,0.4,0,0
tuğra,Turkce,1,5,0,1,1,0.4,0,1
gerdek,Farsça,0,6,0,1,1,0.333333333,0,0
bügdüz,Turkce,1,6,0,1,1,0.333333333,0,1
sendika,Latince,0,7,0,0,0,0.428571429,0,0
meyan,Farsça,0,5,0,0,0,0.4,0,0
berbat,Farsça,0,6,0,0,0,0.333333333,0,0
yahşi,Turkce,1,5,0,0,0,0.4,0,1
çupan,Turkce,1,5,0,1,1,0.4,0,1
gökboğa,Turkce,1,7,0,0,1,0.428571429,0,1
deklamasyon,Latince,0,11,0,0,0,0.363636364,0,0
dide,Farsça,0,4,0,1,1,0.5,0,0
arena,Latince,0,5,0,0,0,0.6,0,0
bazan,Arapça,0,5,0,1,1,0.4,0,0
hoparlör,Latince,1,8,0,0,0,0.375,0,0
uldız,Turkce,1,5,0,1,1,0.4,0,1
dehalet,Arapça,0,7,0,0,0,0.428571429,0,0
katı,Turkce,1,4,0,1,1,0.5,0,1
yığım,Turkce,1,5,0,1,1,0.4,0,1
şizoid,İngilizce,1,6,0,0,0,0.5,0,0
yulçuk,Turkce,1,6,0,1,1,0.333333333,0,1
eldiven,Farsça,0,7,0,1,1,0.428571429,0,0
gaita,Arapça,0,5,0,0,0,0.6,0,0
çoğu,Turkce,1,4,0,1,1,0.5,0,1
done,Latince,0,4,0,0,1,0.5,0,0
dolar,Almanca,0,5,0,1,1,0.4,1,0
erk,Turkce,0,3,0,1,1,0.333333333,0,1
salvia,İngilizce,0,6,0,0,0,0.5,0,0
fesat,Arapça,0,5,0,0,0,0.4,0,0
daltonizm,İngilizce,0,9,0,0,0,0.333333333,0,0
toklutunga,Turkce,0,10,0,1,1,0.4,0,1
nitrik,Fransızca,0,6,0,1,1,0.333333333,0,0
kırgu,Turkce,1,5,0,1,0,0.4,0,1
davran-,Arapça,0,7,0,1,1,0.285714286,0,0
beyaz,Arapça,0,5,0,0,0,0.4,0,0
tütsü,Turkce,1,5,0,1,1,0.4,0,1
çeltik,Farsça,1,6,0,1,1,0.333333333,0,0
yumşak,Turkce,1,6,0,1,1,0.333333333,0,1
hakan,Turkce,0,5,0,1,1,0.4,0,1
şamdan,Farsça,1,6,0,1,1,0.333333333,0,0
sışıdu,Turkce,1,6,0,1,0,0.5,0,1
pervaz,Farsça,0,6,0,0,0,0.333333333,0,0
otopsi,Fransızca,0,6,0,0,1,0.5,0,0
sagun,Turkce,0,5,0,1,0,0.4,0,1
mastürbasyon,İngilizce,1,12,0,0,0,0.333333333,0,0
kalimera,Antik Yunanca,0,8,0,0,0,0.5,0,0
aksiyon,Latince,0,7,0,0,0,0.428571429,0,0
ersığın,Turkce,1,7,0,0,0,0.428571429,0,1
endis,Latince,0,5,0,1,1,0.4,0,0
sasıboğa,Turkce,1,8,0,1,0,0.5,0,1
savçı,Turkce,1,5,0,1,1,0.4,0,1
nazi,Almanca,0,4,0,0,0,0.5,0,0
akuavit,Almanca,0,7,0,0,0,0.571428571,0,0
bakşı,Turkce,1,5,0,1,1,0.4,0,1
had,Arapça,0,3,0,1,1,0.333333333,0,0
peymey,Turkce,0,6,0,1,1,0.333333333,0,1
piyasa,Latince,0,6,0,0,0,0.5,0,0
derogasyon,Latince,0,10,0,0,0,0.4,0,0
bahşiş,Farsça,1,6,0,0,0,0.333333333,0,0
sırma,Turkce,1,5,0,1,1,0.4,0,1
emin,Arapça,0,4,0,1,1,0.5,0,0
kağanoğul,Turkce,1,9,0,1,0,0.444444444,0,1
